item,ibge
http://www.wikidata.org/entity/Q381733,3170107
http://www.wikidata.org/entity/Q194328,3170206
http://www.wikidata.org/entity/Q1754681,3170305
http://www.wikidata.org/entity/Q1780258,3170404
http://www.wikidata.org/entity/Q1787713,3170438
http://www.wikidata.org/entity/Q1787170,3170479
http://www.wikidata.org/entity/Q1787686,3170503
http://www.wikidata.org/entity/Q1788050,3170529
http://www.wikidata.org/entity/Q1805295,3170578
http://www.wikidata.org/entity/Q1787582,3170602
http://www.wikidata.org/entity/Q1787599,3170651
http://www.wikidata.org/entity/Q983524,3170701
http://www.wikidata.org/entity/Q1787279,3170750
http://www.wikidata.org/entity/Q1787088,3170800
http://www.wikidata.org/entity/Q1787139,3170909
http://www.wikidata.org/entity/Q1754786,3171006
http://www.wikidata.org/entity/Q1788238,3171030
http://www.wikidata.org/entity/Q1755586,3171071
http://www.wikidata.org/entity/Q22064998,3171105
http://www.wikidata.org/entity/Q1754736,3171154
http://www.wikidata.org/entity/Q1012546,3171204
http://www.wikidata.org/entity/Q1780182,3171303
http://www.wikidata.org/entity/Q1788420,3171402
http://www.wikidata.org/entity/Q1790428,3171501
http://www.wikidata.org/entity/Q744690,3171600
http://www.wikidata.org/entity/Q1787215,3171709
http://www.wikidata.org/entity/Q1787121,3171808
http://www.wikidata.org/entity/Q1787203,3171907
http://www.wikidata.org/entity/Q1754796,3172004
http://www.wikidata.org/entity/Q1778624,3172103
http://www.wikidata.org/entity/Q658813,3172202
http://www.wikidata.org/entity/Q1793672,3200102
http://www.wikidata.org/entity/Q1982827,3200136
http://www.wikidata.org/entity/Q652959,3200169
http://www.wikidata.org/entity/Q1807909,3200201
http://www.wikidata.org/entity/Q596538,3200300
http://www.wikidata.org/entity/Q973430,3200359
http://www.wikidata.org/entity/Q2019024,3200409
http://www.wikidata.org/entity/Q2021210,3200508
http://www.wikidata.org/entity/Q1794219,3200607
http://www.wikidata.org/entity/Q648890,3200706
http://www.wikidata.org/entity/Q804041,3200805
http://www.wikidata.org/entity/Q1794183,3200904
http://www.wikidata.org/entity/Q2089691,3201001
http://www.wikidata.org/entity/Q1807022,3201100
http://www.wikidata.org/entity/Q1982959,3201159
http://www.wikidata.org/entity/Q1439193,3201209
http://www.wikidata.org/entity/Q841222,3201308
http://www.wikidata.org/entity/Q1794952,3201407
http://www.wikidata.org/entity/Q933380,3201506
http://www.wikidata.org/entity/Q1998957,3201605
http://www.wikidata.org/entity/Q1795227,3201704
http://www.wikidata.org/entity/Q1807012,3201803
http://www.wikidata.org/entity/Q616475,3201902
http://www.wikidata.org/entity/Q993623,3202009
http://www.wikidata.org/entity/Q1794439,3202108
http://www.wikidata.org/entity/Q593133,3202207
http://www.wikidata.org/entity/Q1985082,3202256
http://www.wikidata.org/entity/Q1807792,3202306
http://www.wikidata.org/entity/Q267439,3202405
http://www.wikidata.org/entity/Q1795195,3202454
http://www.wikidata.org/entity/Q1807804,3202504
http://www.wikidata.org/entity/Q1807726,3202553
http://www.wikidata.org/entity/Q595222,3202603
http://www.wikidata.org/entity/Q1807920,3202652
http://www.wikidata.org/entity/Q1793795,3202702
http://www.wikidata.org/entity/Q1806710,3202801
http://www.wikidata.org/entity/Q1806714,3202900
http://www.wikidata.org/entity/Q1793709,3203007
http://www.wikidata.org/entity/Q668992,3203056
http://www.wikidata.org/entity/Q1806739,3203106
http://www.wikidata.org/entity/Q1982819,3203130
http://www.wikidata.org/entity/Q616506,3203163
http://www.wikidata.org/entity/Q1755402,3203205
http://www.wikidata.org/entity/Q1806721,3203304
http://www.wikidata.org/entity/Q1806661,3203320
http://www.wikidata.org/entity/Q1806664,3203346
http://www.wikidata.org/entity/Q1806633,3203353
http://www.wikidata.org/entity/Q1795062,3203403
http://www.wikidata.org/entity/Q2013818,3203502
http://www.wikidata.org/entity/Q339532,3203601
http://www.wikidata.org/entity/Q1797483,3203700
http://www.wikidata.org/entity/Q739272,3203809
http://www.wikidata.org/entity/Q734635,3203908
http://www.wikidata.org/entity/Q505326,3204005
http://www.wikidata.org/entity/Q549543,3204054
http://www.wikidata.org/entity/Q2018987,3204104
http://www.wikidata.org/entity/Q1806645,3204203
http://www.wikidata.org/entity/Q1806678,3204252
http://www.wikidata.org/entity/Q2021405,3204302
http://www.wikidata.org/entity/Q1806671,3204351
http://www.wikidata.org/entity/Q1994852,3204401
http://www.wikidata.org/entity/Q678885,3204500
http://www.wikidata.org/entity/Q616486,3204559
http://www.wikidata.org/entity/Q2039418,3204609
http://www.wikidata.org/entity/Q1806625,3204658
http://www.wikidata.org/entity/Q1798735,3204708
http://www.wikidata.org/entity/Q1806727,3204807
http://www.wikidata.org/entity/Q1763574,3204906
http://www.wikidata.org/entity/Q1806620,3204955
http://www.wikidata.org/entity/Q927537,3205002
http://www.wikidata.org/entity/Q1806732,3205010
http://www.wikidata.org/entity/Q762224,3205036
http://www.wikidata.org/entity/Q1806745,3205069
http://www.wikidata.org/entity/Q2020315,3205101
http://www.wikidata.org/entity/Q505266,3205150
http://www.wikidata.org/entity/Q1806653,3205176
http://www.wikidata.org/entity/Q334197,3205200
http://www.wikidata.org/entity/Q168376,3205309
http://www.wikidata.org/entity/Q542829,3300100
http://www.wikidata.org/entity/Q1787636,3300159
http://www.wikidata.org/entity/Q1761549,3300209
http://www.wikidata.org/entity/Q1761573,3300225
http://www.wikidata.org/entity/Q680119,3300233
http://www.wikidata.org/entity/Q1750235,3300258
http://www.wikidata.org/entity/Q1750175,3300308
http://www.wikidata.org/entity/Q808797,3300407
http://www.wikidata.org/entity/Q737636,3300456
http://www.wikidata.org/entity/Q628978,3300506
http://www.wikidata.org/entity/Q1750011,3300605
http://www.wikidata.org/entity/Q735025,3300704
http://www.wikidata.org/entity/Q1983181,3300803
http://www.wikidata.org/entity/Q1787650,3300902
http://www.wikidata.org/entity/Q1787642,3300936
http://www.wikidata.org/entity/Q684387,3300951
http://www.wikidata.org/entity/Q689868,3301009
http://www.wikidata.org/entity/Q1763072,3301108
http://www.wikidata.org/entity/Q1807668,3301157
http://www.wikidata.org/entity/Q1765089,3301207
http://www.wikidata.org/entity/Q1761688,3301306
http://www.wikidata.org/entity/Q601169,3301405
http://www.wikidata.org/entity/Q534937,3301504
http://www.wikidata.org/entity/Q1786966,3301603
http://www.wikidata.org/entity/Q193021,3301702
http://www.wikidata.org/entity/Q1787607,3301801
http://www.wikidata.org/entity/Q1761565,3301850
http://www.wikidata.org/entity/Q1761488,3301876
http://www.wikidata.org/entity/Q841244,3301900
http://www.wikidata.org/entity/Q730437,3302007
http://www.wikidata.org/entity/Q1804116,3302056
http://www.wikidata.org/entity/Q1804085,3302106
http://www.wikidata.org/entity/Q1675245,3302205
http://www.wikidata.org/entity/Q817223,3302254
http://www.wikidata.org/entity/Q1787673,3302270
http://www.wikidata.org/entity/Q519652,3302304
http://www.wikidata.org/entity/Q473250,3302403
http://www.wikidata.org/entity/Q1787503,3302452
http://www.wikidata.org/entity/Q841218,3302502
http://www.wikidata.org/entity/Q988680,3302601
http://www.wikidata.org/entity/Q847037,3302700
http://www.wikidata.org/entity/Q1798722,3302809
http://www.wikidata.org/entity/Q984780,3302858
http://www.wikidata.org/entity/Q1798731,3302908
http://www.wikidata.org/entity/Q1804056,3303005
http://www.wikidata.org/entity/Q2057463,3303104
http://www.wikidata.org/entity/Q983459,3303203
http://www.wikidata.org/entity/Q178725,3303302
http://www.wikidata.org/entity/Q468563,3303401
http://www.wikidata.org/entity/Q188897,3303500
http://www.wikidata.org/entity/Q1802179,3303609
http://www.wikidata.org/entity/Q304947,3303708
http://www.wikidata.org/entity/Q926729,3303807
http://www.wikidata.org/entity/Q955927,3303856
http://www.wikidata.org/entity/Q189043,3303906
http://www.wikidata.org/entity/Q1843603,3303955
http://www.wikidata.org/entity/Q1015780,3304003
http://www.wikidata.org/entity/Q1802244,3304102
http://www.wikidata.org/entity/Q765477,3304110
http://www.wikidata.org/entity/Q1800698,3304128
http://www.wikidata.org/entity/Q1800756,3304144
http://www.wikidata.org/entity/Q1803183,3304151
http://www.wikidata.org/entity/Q913390,3304201
http://www.wikidata.org/entity/Q1802187,3304300
http://www.wikidata.org/entity/Q953901,3304409
http://www.wikidata.org/entity/Q1761758,3304508
http://www.wikidata.org/entity/Q1787668,3304524
http://www.wikidata.org/entity/Q8678,3304557
http://www.wikidata.org/entity/Q2013108,3304607
http://www.wikidata.org/entity/Q1788412,3304706
http://www.wikidata.org/entity/Q1787681,3304755
http://www.wikidata.org/entity/Q1787793,3304805
http://www.wikidata.org/entity/Q83114,3304904
http://www.wikidata.org/entity/Q923201,3305000
http://www.wikidata.org/entity/Q459690,3305109
http://www.wikidata.org/entity/Q1802262,3305133
http://www.wikidata.org/entity/Q941236,3305158
http://www.wikidata.org/entity/Q581213,3305208
http://www.wikidata.org/entity/Q1803089,3305307
http://www.wikidata.org/entity/Q748985,3305406
http://www.wikidata.org/entity/Q653716,3305505
http://www.wikidata.org/entity/Q988677,3305554
http://www.wikidata.org/entity/Q927311,3305604
http://www.wikidata.org/entity/Q1787520,3305703
http://www.wikidata.org/entity/Q1787049,3305752
http://www.wikidata.org/entity/Q622836,3305802
http://www.wikidata.org/entity/Q1803189,3305901
http://www.wikidata.org/entity/Q1787655,3306008
http://www.wikidata.org/entity/Q1005931,3306107
http://www.wikidata.org/entity/Q1803142,3306156
http://www.wikidata.org/entity/Q1806430,3306206
http://www.wikidata.org/entity/Q276176,3306305
http://www.wikidata.org/entity/Q1637498,3500105
http://www.wikidata.org/entity/Q676044,3500204
http://www.wikidata.org/entity/Q1760037,3500303
http://www.wikidata.org/entity/Q1647805,3500402
http://www.wikidata.org/entity/Q249869,3500501
http://www.wikidata.org/entity/Q22066,3500550
http://www.wikidata.org/entity/Q249900,3500600
http://www.wikidata.org/entity/Q1750166,3500709
http://www.wikidata.org/entity/Q513601,3500758
http://www.wikidata.org/entity/Q596678,3500808
http://www.wikidata.org/entity/Q305132,3500907
http://www.wikidata.org/entity/Q1112482,3501004
http://www.wikidata.org/entity/Q1806762,3501103
http://www.wikidata.org/entity/Q642894,3501152
http://www.wikidata.org/entity/Q1754608,3501202
http://www.wikidata.org/entity/Q1750446,3501301
http://www.wikidata.org/entity/Q1749940,3501400
http://www.wikidata.org/entity/Q1750195,3501509
http://www.wikidata.org/entity/Q467421,3501608
http://www.wikidata.org/entity/Q376503,3501707
http://www.wikidata.org/entity/Q964181,3501806
http://www.wikidata.org/entity/Q930321,3501905
http://www.wikidata.org/entity/Q1754575,3502002
http://www.wikidata.org/entity/Q1646937,3502101
http://www.wikidata.org/entity/Q1750222,3502200
http://www.wikidata.org/entity/Q942392,3502309
http://www.wikidata.org/entity/Q22066885,3502408
http://www.wikidata.org/entity/Q617702,3502507
http://www.wikidata.org/entity/Q1759370,3502606
http://www.wikidata.org/entity/Q1760259,3502705
http://www.wikidata.org/entity/Q765185,3502754
http://www.wikidata.org/entity/Q626835,3502804
http://www.wikidata.org/entity/Q1754621,3502903
http://www.wikidata.org/entity/Q930883,3503000
http://www.wikidata.org/entity/Q1754457,3503109
http://www.wikidata.org/entity/Q1749953,3503158
http://www.wikidata.org/entity/Q626247,3503208
http://www.wikidata.org/entity/Q580366,3503307
http://www.wikidata.org/entity/Q1750192,3503356
http://www.wikidata.org/entity/Q1647782,3503406
http://www.wikidata.org/entity/Q1800701,3503505
http://www.wikidata.org/entity/Q1750214,3503604
http://www.wikidata.org/entity/Q1750254,3503703
http://www.wikidata.org/entity/Q1754345,3503802
http://www.wikidata.org/entity/Q1750250,3503901
http://www.wikidata.org/entity/Q268193,3503950
http://www.wikidata.org/entity/Q742227,3504008
http://www.wikidata.org/entity/Q1637405,3504107
http://www.wikidata.org/entity/Q268956,3504206
http://www.wikidata.org/entity/Q371734,3504305
http://www.wikidata.org/entity/Q1646956,3504404
http://www.wikidata.org/entity/Q782812,3504503
http://www.wikidata.org/entity/Q268782,3504602
http://www.wikidata.org/entity/Q268906,3504701
http://www.wikidata.org/entity/Q1750436,3504800
http://www.wikidata.org/entity/Q268774,3504909
http://www.wikidata.org/entity/Q430127,3505005
http://www.wikidata.org/entity/Q1795422,3505104
http://www.wikidata.org/entity/Q1759107,3505203
http://www.wikidata.org/entity/Q1759461,3505302
http://www.wikidata.org/entity/Q1760579,3505351
http://www.wikidata.org/entity/Q1760650,3505401
http://www.wikidata.org/entity/Q1637488,3505500
http://www.wikidata.org/entity/Q1760074,3505609
http://www.wikidata.org/entity/Q461773,3505708
http://www.wikidata.org/entity/Q971397,3505807
http://www.wikidata.org/entity/Q650500,3505906
http://www.wikidata.org/entity/Q241645,3506003
http://www.wikidata.org/entity/Q1817181,3506102
http://www.wikidata.org/entity/Q1750448,3506201
http://www.wikidata.org/entity/Q920204,3506300
http://www.wikidata.org/entity/Q828319,3506359
http://www.wikidata.org/entity/Q1648315,3506409
http://www.wikidata.org/entity/Q963648,3506508
http://www.wikidata.org/entity/Q518845,3506607
http://www.wikidata.org/entity/Q268938,3506706
http://www.wikidata.org/entity/Q1759088,3506805
http://www.wikidata.org/entity/Q1749936,3506904
http://www.wikidata.org/entity/Q1759350,3507001
http://www.wikidata.org/entity/Q1760959,3507100
http://www.wikidata.org/entity/Q734464,3507159
http://www.wikidata.org/entity/Q568394,3507209
http://www.wikidata.org/entity/Q776912,3507308
http://www.wikidata.org/entity/Q978870,3507407
http://www.wikidata.org/entity/Q544311,3507456
http://www.wikidata.org/entity/Q1625598,3507506
http://www.wikidata.org/entity/Q897232,3507605
http://www.wikidata.org/entity/Q1222856,3507704
http://www.wikidata.org/entity/Q1754561,3507753
http://www.wikidata.org/entity/Q924792,3507803
http://www.wikidata.org/entity/Q1648408,3507902
http://www.wikidata.org/entity/Q1816107,3508009
http://www.wikidata.org/entity/Q1750100,3508108
http://www.wikidata.org/entity/Q764489,3508207
http://www.wikidata.org/entity/Q268806,3508306
http://www.wikidata.org/entity/Q1760058,3508405
http://www.wikidata.org/entity/Q1759103,3508504
http://www.wikidata.org/entity/Q1760112,3508603
http://www.wikidata.org/entity/Q983521,3508702
http://www.wikidata.org/entity/Q1759688,3508801
http://www.wikidata.org/entity/Q958717,3508900
http://www.wikidata.org/entity/Q1750069,3509007
http://www.wikidata.org/entity/Q769984,3509106
http://www.wikidata.org/entity/Q1760376,3509205
http://www.wikidata.org/entity/Q1760947,3509254
http://www.wikidata.org/entity/Q1750207,3509304
http://www.wikidata.org/entity/Q1760370,3509403
http://www.wikidata.org/entity/Q1759806,3509452
http://www.wikidata.org/entity/Q171617,3509502
http://www.wikidata.org/entity/Q1754452,3509601
http://www.wikidata.org/entity/Q851253,3509700
http://www.wikidata.org/entity/Q1760953,3509809
http://www.wikidata.org/entity/Q1751347,3509908
http://www.wikidata.org/entity/Q1795838,3509957
http://www.wikidata.org/entity/Q1761075,3510005
http://www.wikidata.org/entity/Q737416,3510104
http://www.wikidata.org/entity/Q383979,3510153
http://www.wikidata.org/entity/Q1798802,3510203
http://www.wikidata.org/entity/Q610390,3510302
http://www.wikidata.org/entity/Q1750439,3510401
http://www.wikidata.org/entity/Q983498,3510500
http://www.wikidata.org/entity/Q176891,3510609
http://www.wikidata.org/entity/Q1649954,3510708
http://www.wikidata.org/entity/Q1760459,3510807
http://www.wikidata.org/entity/Q1760292,3510906
http://www.wikidata.org/entity/Q607594,3511003
http://www.wikidata.org/entity/Q983683,3511102
http://www.wikidata.org/entity/Q578408,3511201
http://www.wikidata.org/entity/Q1658493,3511300
http://www.wikidata.org/entity/Q1750093,3511409
http://www.wikidata.org/entity/Q1759399,3511508
http://www.wikidata.org/entity/Q593009,3511607
http://www.wikidata.org/entity/Q983515,3511706
http://www.wikidata.org/entity/Q1796388,3511904
http://www.wikidata.org/entity/Q1761606,3512001
http://www.wikidata.org/entity/Q1760531,3512100
http://www.wikidata.org/entity/Q1759722,3512209
http://www.wikidata.org/entity/Q1760352,3512308
http://www.wikidata.org/entity/Q1750107,3512407
http://www.wikidata.org/entity/Q1761110,3512506
http://www.wikidata.org/entity/Q1759784,3512605
http://www.wikidata.org/entity/Q1750113,3512704
http://www.wikidata.org/entity/Q1754569,3512803
http://www.wikidata.org/entity/Q1800779,3512902
http://www.wikidata.org/entity/Q669305,3513009
http://www.wikidata.org/entity/Q1798797,3513108
http://www.wikidata.org/entity/Q1759841,3513207
http://www.wikidata.org/entity/Q787070,3513306
http://www.wikidata.org/entity/Q1003429,3513405
http://www.wikidata.org/entity/Q817954,3513504
http://www.wikidata.org/entity/Q1003456,3513603
http://www.wikidata.org/entity/Q1761089,3513702
http://www.wikidata.org/entity/Q651891,3513801
http://www.wikidata.org/entity/Q533932,3513850
http://www.wikidata.org/entity/Q588987,3513900
http://www.wikidata.org/entity/Q1750204,3514007
http://www.wikidata.org/entity/Q685613,3514106
http://www.wikidata.org/entity/Q1750096,3514205
http://www.wikidata.org/entity/Q1761435,3514304
http://www.wikidata.org/entity/Q1762529,3514403
http://www.wikidata.org/entity/Q303413,3514502
http://www.wikidata.org/entity/Q270048,3514601
http://www.wikidata.org/entity/Q1759751,3514700
http://www.wikidata.org/entity/Q921644,3514809
http://www.wikidata.org/entity/Q1750262,3514908
http://www.wikidata.org/entity/Q928262,3514924
http://www.wikidata.org/entity/Q657923,3514957
http://www.wikidata.org/entity/Q651860,3515004
http://www.wikidata.org/entity/Q1749956,3515103
http://www.wikidata.org/entity/Q928234,3515129
http://www.wikidata.org/entity/Q952726,3515152
http://www.wikidata.org/entity/Q1649813,3515186
http://www.wikidata.org/entity/Q1760344,3515194
http://www.wikidata.org/entity/Q1648136,3515202
http://www.wikidata.org/entity/Q1795726,3515301
http://www.wikidata.org/entity/Q1760977,3515350
http://www.wikidata.org/entity/Q536230,3515400
http://www.wikidata.org/entity/Q1648179,3515509
http://www.wikidata.org/entity/Q595318,3515608
http://www.wikidata.org/entity/Q301590,3515657
http://www.wikidata.org/entity/Q1646968,3515707
http://www.wikidata.org/entity/Q1761725,3515806
http://www.wikidata.org/entity/Q1760305,3515905
http://www.wikidata.org/entity/Q1761450,3516002
http://www.wikidata.org/entity/Q1761119,3516101
http://www.wikidata.org/entity/Q504587,3516200
http://www.wikidata.org/entity/Q1646103,3516309
http://www.wikidata.org/entity/Q657199,3516408
http://www.wikidata.org/entity/Q765636,3516507
http://www.wikidata.org/entity/Q1795526,3516606
http://www.wikidata.org/entity/Q940614,3516705
http://www.wikidata.org/entity/Q1760507,3516804
http://www.wikidata.org/entity/Q673597,3516853
http://www.wikidata.org/entity/Q1649675,3516903
http://www.wikidata.org/entity/Q390022,3517000
http://www.wikidata.org/entity/Q1649685,3517109
http://www.wikidata.org/entity/Q1759801,3517208
http://www.wikidata.org/entity/Q1759791,3517307
http://www.wikidata.org/entity/Q2013622,3517406
http://www.wikidata.org/entity/Q1649865,3517505
http://www.wikidata.org/entity/Q1798851,3517604
http://www.wikidata.org/entity/Q985569,3517703
http://www.wikidata.org/entity/Q1750066,3517802
http://www.wikidata.org/entity/Q986503,3517901
http://www.wikidata.org/entity/Q1649834,3518008
http://www.wikidata.org/entity/Q1649691,3518107
http://www.wikidata.org/entity/Q739292,3518206
http://www.wikidata.org/entity/Q404820,3518305
http://www.wikidata.org/entity/Q905157,3518404
http://www.wikidata.org/entity/Q1798860,3518503
http://www.wikidata.org/entity/Q1759773,3518602
http://www.wikidata.org/entity/Q271374,3518701
http://www.wikidata.org/entity/Q184409,3518800
http://www.wikidata.org/entity/Q1795651,3518859
http://www.wikidata.org/entity/Q1648425,3518909
http://www.wikidata.org/entity/Q1759097,3519006
http://www.wikidata.org/entity/Q1638389,3519055
http://www.wikidata.org/entity/Q952617,3519071
http://www.wikidata.org/entity/Q1648361,3519105
http://www.wikidata.org/entity/Q1759390,3519204
http://www.wikidata.org/entity/Q1648366,3519253
http://www.wikidata.org/entity/Q1760989,3519303
http://www.wikidata.org/entity/Q1751341,3519402
http://www.wikidata.org/entity/Q1760903,3519501
http://www.wikidata.org/entity/Q1649661,3519600
http://www.wikidata.org/entity/Q1795639,3519709
http://www.wikidata.org/entity/Q967899,3519808
http://www.wikidata.org/entity/Q1760911,3519907
http://www.wikidata.org/entity/Q1120318,3520004
http://www.wikidata.org/entity/Q578124,3520103
http://www.wikidata.org/entity/Q1759478,3520202
http://www.wikidata.org/entity/Q1646941,3520301
http://www.wikidata.org/entity/Q945061,3520400
http://www.wikidata.org/entity/Q1645056,3520426
http://www.wikidata.org/entity/Q1649828,3520442
http://www.wikidata.org/entity/Q616650,3520509
http://www.wikidata.org/entity/Q2287960,3520608
http://www.wikidata.org/entity/Q1649876,3520707
http://www.wikidata.org/entity/Q1761742,3520806
http://www.wikidata.org/entity/Q1648200,3520905
http://www.wikidata.org/entity/Q1760282,3521002
http://www.wikidata.org/entity/Q1648184,3521101
http://www.wikidata.org/entity/Q1648118,3521150
http://www.wikidata.org/entity/Q593535,3521200
http://www.wikidata.org/entity/Q1759394,3521309
http://www.wikidata.org/entity/Q733787,3521408
http://www.wikidata.org/entity/Q1800682,3521507
http://www.wikidata.org/entity/Q748218,3521606
http://www.wikidata.org/entity/Q920242,3521705
http://www.wikidata.org/entity/Q1648305,3521804
http://www.wikidata.org/entity/Q1759769,3521903
http://www.wikidata.org/entity/Q926176,3522000
http://www.wikidata.org/entity/Q983491,3522109
http://www.wikidata.org/entity/Q1760856,3522158
http://www.wikidata.org/entity/Q926662,3522208
http://www.wikidata.org/entity/Q942071,3522307
http://www.wikidata.org/entity/Q1808590,3522406
http://www.wikidata.org/entity/Q955510,3522505
http://www.wikidata.org/entity/Q1760028,3522604
http://www.wikidata.org/entity/Q1761081,3522653
http://www.wikidata.org/entity/Q745307,3522703
http://www.wikidata.org/entity/Q1808177,3522802
http://www.wikidata.org/entity/Q1759716,3522901
http://www.wikidata.org/entity/Q1649848,3523008
http://www.wikidata.org/entity/Q330202,3523107
http://www.wikidata.org/entity/Q985581,3523206
http://www.wikidata.org/entity/Q579753,3523305
http://www.wikidata.org/entity/Q773065,3523404
http://www.wikidata.org/entity/Q1648194,3523503
http://www.wikidata.org/entity/Q1759703,3523602
http://www.wikidata.org/entity/Q1760228,3523701
http://www.wikidata.org/entity/Q1648420,3523800
http://www.wikidata.org/entity/Q957653,3523909
http://www.wikidata.org/entity/Q734333,3524006
http://www.wikidata.org/entity/Q1649852,3524105
http://www.wikidata.org/entity/Q1808261,3524204
http://www.wikidata.org/entity/Q938162,3524303
http://www.wikidata.org/entity/Q655363,3524402
http://www.wikidata.org/entity/Q1760848,3524501
http://www.wikidata.org/entity/Q985506,3524600
http://www.wikidata.org/entity/Q1645067,3524709
http://www.wikidata.org/entity/Q1649949,3524808
http://www.wikidata.org/entity/Q1759377,3524907
http://www.wikidata.org/entity/Q1646970,3525003
http://www.wikidata.org/entity/Q1798789,3525102
http://www.wikidata.org/entity/Q639848,3525201
http://www.wikidata.org/entity/Q1759235,3525300
http://www.wikidata.org/entity/Q550446,3525409
http://www.wikidata.org/entity/Q1760327,3525508
http://www.wikidata.org/entity/Q1760921,3525607
http://www.wikidata.org/entity/Q595976,3525706
http://www.wikidata.org/entity/Q1759758,3525805
http://www.wikidata.org/entity/Q1649822,3525854
http://www.wikidata.org/entity/Q275109,3525904
http://www.wikidata.org/entity/Q1754616,3526001
http://www.wikidata.org/entity/Q1760417,3526100
http://www.wikidata.org/entity/Q1760410,3526209
http://www.wikidata.org/entity/Q1759587,3526308
http://www.wikidata.org/entity/Q1795659,3526407
http://www.wikidata.org/entity/Q1648319,3526506
http://www.wikidata.org/entity/Q1760064,3526605
http://www.wikidata.org/entity/Q582880,3526704
http://www.wikidata.org/entity/Q1649601,3526803
http://www.wikidata.org/entity/Q841241,3526902
http://www.wikidata.org/entity/Q1439170,3527009
http://www.wikidata.org/entity/Q1750605,3527108
http://www.wikidata.org/entity/Q1948966,3527207
http://www.wikidata.org/entity/Q679297,3527256
http://www.wikidata.org/entity/Q1795673,3527306
http://www.wikidata.org/entity/Q1761493,3527405
http://www.wikidata.org/entity/Q1649645,3527504
http://www.wikidata.org/entity/Q1760024,3527603
http://www.wikidata.org/entity/Q1761054,3527702
http://www.wikidata.org/entity/Q1796418,3527801
http://www.wikidata.org/entity/Q1649656,3527900
http://www.wikidata.org/entity/Q1653558,3528007
http://www.wikidata.org/entity/Q1649831,3528106
http://www.wikidata.org/entity/Q522002,3528205
http://www.wikidata.org/entity/Q1796340,3528304
http://www.wikidata.org/entity/Q1760053,3528403
http://www.wikidata.org/entity/Q931560,3528502
http://www.wikidata.org/entity/Q1800707,3528601
http://www.wikidata.org/entity/Q1760917,3528700
http://www.wikidata.org/entity/Q1760928,3528809
http://www.wikidata.org/entity/Q1759832,3528858
http://www.wikidata.org/entity/Q1795750,3528908
http://www.wikidata.org/entity/Q737660,3529005
http://www.wikidata.org/entity/Q1648293,3529104
http://www.wikidata.org/entity/Q1800770,3529203
http://www.wikidata.org/entity/Q1649629,3529302
http://www.wikidata.org/entity/Q331300,3529401
http://www.wikidata.org/entity/Q1800752,3529500
http://www.wikidata.org/entity/Q946326,3529609
http://www.wikidata.org/entity/Q1759241,3529658
http://www.wikidata.org/entity/Q1759485,3529708
http://www.wikidata.org/entity/Q1759649,3529807
http://www.wikidata.org/entity/Q1760269,3529906
http://www.wikidata.org/entity/Q1649682,3530003
http://www.wikidata.org/entity/Q1645072,3530102
http://www.wikidata.org/entity/Q383765,3530201
http://www.wikidata.org/entity/Q648757,3530300
http://www.wikidata.org/entity/Q953341,3530409
http://www.wikidata.org/entity/Q1760484,3530508
http://www.wikidata.org/entity/Q194332,3530607
http://www.wikidata.org/entity/Q956172,3530706
http://www.wikidata.org/entity/Q600310,3530805
http://www.wikidata.org/entity/Q745014,3530904
http://www.wikidata.org/entity/Q1774484,3531001
http://www.wikidata.org/entity/Q983529,3531100
http://www.wikidata.org/entity/Q1750211,3531209
http://www.wikidata.org/entity/Q1760626,3531308
http://www.wikidata.org/entity/Q1648289,3531407
http://www.wikidata.org/entity/Q1800695,3531506
http://www.wikidata.org/entity/Q510736,3531605
http://www.wikidata.org/entity/Q1760453,3531704
http://www.wikidata.org/entity/Q784207,3531803
http://www.wikidata.org/entity/Q1759626,3531902
http://www.wikidata.org/entity/Q985507,3532009
http://www.wikidata.org/entity/Q1761747,3532058
http://www.wikidata.org/entity/Q1649943,3532108
http://www.wikidata.org/entity/Q1119526,3532157
http://www.wikidata.org/entity/Q1760403,3532207
http://www.wikidata.org/entity/Q1759364,3532306
http://www.wikidata.org/entity/Q1760585,3532405
http://www.wikidata.org/entity/Q1648196,3532504
http://www.wikidata.org/entity/Q1649650,3532603
http://www.wikidata.org/entity/Q1649872,3532702
http://www.wikidata.org/entity/Q1648146,3532801
http://www.wikidata.org/entity/Q946930,3532827
http://www.wikidata.org/entity/Q526722,3532843
http://www.wikidata.org/entity/Q282667,3532868
http://www.wikidata.org/entity/Q1761695,3532900
http://www.wikidata.org/entity/Q1648342,3533007
http://www.wikidata.org/entity/Q1760106,3533106
http://www.wikidata.org/entity/Q1649857,3533205
http://www.wikidata.org/entity/Q567821,3533254
http://www.wikidata.org/entity/Q1648351,3533304
http://www.wikidata.org/entity/Q1648345,3533403
http://www.wikidata.org/entity/Q1815907,3533502
http://www.wikidata.org/entity/Q664158,3533601
http://www.wikidata.org/entity/Q773141,3533700
http://www.wikidata.org/entity/Q658024,3533809
http://www.wikidata.org/entity/Q636096,3533908
http://www.wikidata.org/entity/Q1760526,3534005
http://www.wikidata.org/entity/Q677348,3534104
http://www.wikidata.org/entity/Q1648416,3534203
http://www.wikidata.org/entity/Q1759384,3534302
http://www.wikidata.org/entity/Q4035,3534401
http://www.wikidata.org/entity/Q1759798,3534500
http://www.wikidata.org/entity/Q1761462,3534609
http://www.wikidata.org/entity/Q985605,3534708
